Drug	Size	Name	Recall	Precision
Isoniazid	r10000	SAMN07766076	0.4003831417624521	0.95
Isoniazid	r10000	SAMN07766084	0.35727969348659006	0.961340206185567
Isoniazid	r10000	SAMN07766102	0.35823754789272033	0.9516539440203562
Isoniazid	r10000	SAMN07766117	0.5881226053639846	0.9548989113530326
Isoniazid	r10000	SAMN07766129	0.3955938697318008	0.9516129032258065
Isoniazid	r10000	SAMN07766133	0.3457854406130268	0.9525065963060686
Isoniazid	r10000	SAMN07766169	0.3706896551724138	0.9508599508599509
Isoniazid	r10000	SAMN07766177	0.30938697318007663	0.95
Isoniazid	r10000	SAMN07766178	0.2998084291187739	0.9513677811550152
Isoniazid	r10000	SAMN07766193	0.7959770114942529	0.9730679156908665
Isoniazid	r10000	SAMN07766201	0.3457854406130268	0.95
Isoniazid	r10000	SAMN07766244	0.29693486590038315	0.950920245398773
Isoniazid	r10000	SAMN07766248	0.8256704980842912	0.9851428571428571
Isoniazid	r10000	SAMN07766258	0.3706896551724138	0.9555555555555556
Isoniazid	r10000	SAMN07766275	0.2978927203065134	0.9510703363914373
Isoniazid	r10000	SAMN07766303	0.8352490421455939	0.9931662870159453
Isoniazid	r10000	SAMN07766335	0.342911877394636	0.9623655913978495
Isoniazid	r10000	SAMN07766340	0.3218390804597701	0.9518413597733711
Isoniazid	r10000	SAMN07766344	0.4549808429118774	0.9576612903225806
Isoniazid	r10000	SAMN07766355	0.7088122605363985	0.9685863874345549
Isoniazid	r10000	SAMN07766387	0.8122605363984674	0.9964747356051704
Isoniazid	r10000	SAMN07766402	0.8160919540229885	0.993006993006993
Isoniazid	r10000	SAMN07766421	0.4281609195402299	0.9551282051282052
Isoniazid	r10000	SAMN07766429	0.31226053639846746	0.9560117302052786
Isoniazid	r10000	SAMN07766431	0.7068965517241379	0.9672346002621232
Isoniazid	r10000	SAMN07766433	0.2883141762452107	0.9616613418530351
Isoniazid	r10000	SAMN07766448	0.6159003831417624	0.9525925925925925
Isoniazid	r10000	SAMN07766456	0.3342911877394636	0.9587912087912088
Isoniazid	r10000	SAMN07766466	0.6264367816091954	0.9505813953488372
Isoniazid	r10000	SAMN07766486	0.7969348659003831	0.9881235154394299
Isoniazid	r10000	SAMN07978255	0.7164750957854407	0.9689119170984456
Isoniazid	r10000	SAMN07978256	0.2978927203065134	0.9598765432098766
Isoniazid	r10000	SAMN08162232	0.32375478927203066	0.9575070821529745
Isoniazid	r10000	SAMN08214793	0.29022988505747127	0.9558359621451105
Isoniazid	r10000	SAMN08214800	0.5737547892720306	0.9523052464228935
Isoniazid	r10000	SAMN08214808	0.34195402298850575	0.952
Isoniazid	r10000	SAMN08214815	0.2835249042145594	0.9548387096774194
Isoniazid	r10000	SAMN08214823	0.382183908045977	0.95
Isoniazid	r10000	SAMN08214826	0.37547892720306514	0.9560975609756097
Isoniazid	r10000	SAMN08214847	0.36015325670498083	0.9518987341772152
Isoniazid	r10000	SAMN08214862	0.4166666666666667	0.9539473684210527
Isoniazid	r10000	SAMN08214863	0.37452107279693486	0.9583333333333334
Isoniazid	r10000	SAMN08214867	0.592911877394636	0.9508448540706606
Isoniazid	r10000	SAMN08214874	0.46264367816091956	0.9507874015748031
Isoniazid	r10000	SAMN08214888	0.4061302681992337	0.9614512471655329
Isoniazid	r10000	SAMN08214911	0.3620689655172414	0.9618320610687023
Isoniazid	r10000	SAMN08214929	0.3563218390804598	0.9562982005141388
Isoniazid	r10000	SAMN08214930	0.2662835249042146	0.9586206896551724
Isoniazid	r10000	SAMN08214949	0.3726053639846743	0.9511002444987775
Isoniazid	r10000	SAMN08214957	0.22030651340996169	0.9583333333333334
Isoniazid	r10000	SAMN08214960	0.3544061302681992	0.9536082474226805
Isoniazid	r10000	SAMN08214999	0.27011494252873564	0.9559322033898305
Isoniazid	r10000	SAMN08215003	0.3017241379310345	0.9516616314199395
Isoniazid	r10000	SAMN08215039	0.289272030651341	0.9556962025316456
Isoniazid	r10000	SAMN08215043	0.3314176245210728	0.953168044077135
Isoniazid	r10000	SAMN08215047	0.4425287356321839	0.9565217391304348
Isoniazid	r10000	SAMN08215103	0.8247126436781609	0.9907940161104718
Isoniazid	r10000	SAMN08215129	0.367816091954023	0.9504950495049505
Isoniazid	r10000	SAMN08215133	0.3227969348659004	0.9519774011299436
Isoniazid	r10000	SAMN08215169	0.48946360153256707	0.9533582089552238
Isoniazid	r10000	SAMN08215205	0.3333333333333333	0.9534246575342465
Isoniazid	r10000	SAMN08215206	0.34674329501915707	0.9526315789473684
Isoniazid	r10000	SAMN08215226	0.34099616858237547	0.9544235924932976
Isoniazid	r10000	SAMN08215265	0.3563218390804598	0.9514066496163683
Isoniazid	r10000	SAMN08215275	0.3170498084291188	0.9538904899135446
Isoniazid	r10000	SAMN08215310	0.35919540229885055	0.9517766497461929
Isoniazid	r10000	SAMN08215316	0.6551724137931034	0.9661016949152542
Isoniazid	r10000	SAMN08215320	0.3074712643678161	0.9582089552238806
Isoniazid	r10000	SAMN08215334	0.4703065134099617	0.9533980582524272
Isoniazid	r10000	SAMN08215339	0.7289272030651341	0.9596469104665826
Isoniazid	r10000	SAMN08215358	0.8113026819923371	0.9883313885647608
Isoniazid	r10000	SAMN08215364	0.34770114942528735	0.952755905511811
Isoniazid	r10000	SAMN08215368	0.289272030651341	0.9526813880126183
Isoniazid	r10000	SAMN08215410	0.33620689655172414	0.9512195121951219
Isoniazid	r10000	SAMN08215419	0.3773946360153257	0.9609756097560975
Isoniazid	r10000	SAMN08215450	0.460727969348659	0.9543650793650794
Isoniazid	r10000	SAMN08215451	0.4454022988505747	0.950920245398773
Isoniazid	r10000	SAMN09090356	0.3936781609195402	0.9513888888888888
Isoniazid	r10000	SAMN09090367	0.38409961685823757	0.9570405727923628
Isoniazid	r10000	SAMN09090387	0.2998084291187739	0.9542682926829268
Isoniazid	r10000	SAMN09090391	0.6647509578544061	0.9546079779917469
Isoniazid	r10000	SAMN09090400	0.2950191570881226	0.9535603715170279
Isoniazid	r10000	SAMN09090418	0.3160919540229885	0.9593023255813954
Isoniazid	r10000	SAMN09090424	0.40325670498084293	0.9503386004514672
Isoniazid	r10000	SAMN09090446	0.3620689655172414	0.9569620253164557
Isoniazid	r10000	SAMN09090461	0.32088122605363983	0.9544159544159544
Isoniazid	r10000	SAMN09090466	0.48084291187739464	0.952561669829222
Isoniazid	r10000	SAMN09090487	0.32088122605363983	0.9571428571428572
Isoniazid	r10000	SAMN09090499	0.2950191570881226	0.9625
Isoniazid	r10000	SAMN09090504	0.7404214559386973	0.9602484472049689
Isoniazid	r10000	SAMN09090506	0.35727969348659006	0.951530612244898
Isoniazid	r10000	SAMN09090539	0.48946360153256707	0.9515828677839852
Isoniazid	r10000	SAMN09090544	0.7806513409961686	0.966785290628707
Isoniazid	r10000	SAMN09090547	0.8879310344827587	0.9747634069400631
Isoniazid	r10000	SAMN09090557	0.43007662835249044	0.951271186440678
Isoniazid	r10000	SAMN09090623	0.3850574712643678	0.950354609929078
Isoniazid	r10000	SAMN09090629	0.32088122605363983	0.9598853868194842
Isoniazid	r10000	SAMN09090635	0.34195402298850575	0.952
Isoniazid	r10000	SAMN34257476	0.33045977011494254	0.9610027855153204
Isoniazid	r10000	SAMN34257487	0.38026819923371646	0.9543269230769231
Isoniazid	r10000	SAMN34257508	0.8218390804597702	0.9930555555555556
Isoniazid	r10000	SAMN34257511	0.27490421455938696	0.9503311258278145
Isoniazid	r10000	SAMN34257514	0.5354406130268199	0.9755671902268761
Isoniazid	r10000	SAMN34257529	0.31800766283524906	0.9567723342939481
Isoniazid	r10000	SAMN34257543	0.4329501915708812	0.9515789473684211
Isoniazid	r10000	SAMN34257556	0.9051724137931034	0.9854014598540146
Isoniazid	r10000	SAMN34257564	0.3649425287356322	0.9525
Isoniazid	r10000	SAMN34257592	0.4837164750957854	0.9510357815442562
Isoniazid	r10000	SAMN34257593	0.3553639846743295	0.9561855670103093
Isoniazid	r10000	SAMN34257595	0.3017241379310345	0.9574468085106383
Isoniazid	r10000	SAMN34257607	0.36302681992337166	0.959493670886076
Isoniazid	r10000	SRS796927	0.27873563218390807	0.9572368421052632
Isoniazid	r10000	SRS796954	0.3505747126436782	0.953125
Isoniazid	r10000	SRS796967	0.33620689655172414	0.9538043478260869
Isoniazid	r10000	SRS797014	0.2959770114942529	0.9566563467492261
Isoniazid	r10000	SRS797028	0.4386973180076628	0.950207468879668
Isoniazid	r10000	SRS797052	0.37452107279693486	0.9536585365853658
Isoniazid	r10000	SRS797065	0.8457854406130269	0.9876957494407159
Isoniazid	r10000	SRS797067	0.38026819923371646	0.9589371980676329
Isoniazid	r10000	SRS797076	0.34770114942528735	0.9502617801047121
Isoniazid	r10000	SRS797088	0.26915708812260536	0.9525423728813559
Isoniazid	r10000	SRS797093	0.34099616858237547	0.967391304347826
Isoniazid	r10000	SRS797112	0.29022988505747127	0.9558359621451105
Isoniazid	r10000	SRS797135	0.3496168582375479	0.9759358288770054
Isoniazid	r10000	SRS797146	0.446360153256705	0.9588477366255144
Isoniazid	r10000	SRS797149	0.3611111111111111	0.9592875318066157
Isoniazid	r10000	SRS797152	0.46934865900383144	0.953307392996109
Isoniazid	r10000	SRS797182	0.3716475095785441	0.9533169533169533
Isoniazid	r10000	SRS797186	0.31417624521072796	0.9534883720930233
Isoniazid	r10000	SRS797241	0.3994252873563218	0.9608294930875576
Isoniazid	r10000	SRS797245	0.5909961685823755	0.9536321483771252
Isoniazid	r10000	SRS797277	0.38984674329501917	0.9509345794392523
Isoniazid	r10000	SRS797278	0.342911877394636	0.9546666666666667
Isoniazid	r10000	SRS797287	0.382183908045977	0.9522673031026253
Isoniazid	r10000	SRS797304	0.31992337164750956	0.9570200573065902
Isoniazid	r10000	SRS797320	0.18295019157088122	0.9502487562189055
Isoniazid	r10000	SRS797348	0.8831417624521073	0.9892703862660944
Isoniazid	r10000	SRS797399	0.33045977011494254	0.9556786703601108
Isoniazid	r10000	SRS797423	0.27490421455938696	0.9566666666666667
Isoniazid	r10000	SRS797434	0.38409961685823757	0.9502369668246445
Isoniazid	r10000	SRS797460	0.31896551724137934	0.9541547277936963
Isoniazid	r10000	SRS797472	0.8199233716475096	0.9930394431554525
Isoniazid	r10000	SRS797474	0.35919540229885055	0.9541984732824428
Isoniazid	r100000	ERR036186	0.8955938697318008	0.9831756046267087
Isoniazid	r100000	ERR036241	0.6187739463601533	0.9802731411229135
Isoniazid	r100000	ERR037493	0.896551724137931	0.9821615949632738
Isoniazid	r100000	ERR037520	0.9224137931034483	0.9786585365853658
Isoniazid	r100000	ERR037528	0.8390804597701149	0.9875986471251409
Isoniazid	r100000	ERR1034635	0.9176245210727969	0.9805527123848515
Isoniazid	r100000	ERR1034671	0.9195402298850575	0.9785932721712538
Isoniazid	r100000	ERR1034684	0.7614942528735632	0.9706959706959707
Isoniazid	r100000	ERR1034685	0.7777777777777778	0.970131421744325
Isoniazid	r100000	ERR1034724	0.814176245210728	0.9703196347031964
Isoniazid	r100000	ERR1034749	0.8869731800766284	0.9851063829787234
Isoniazid	r100000	ERR1034750	0.9099616858237548	0.977366255144033
Isoniazid	r100000	ERR1034754	0.8831417624521073	0.986096256684492
Isoniazid	r100000	ERR1034764	0.9166666666666666	0.9775280898876404
Isoniazid	r100000	ERR1034787	0.9013409961685823	0.9822546972860126
Isoniazid	r100000	ERR1034792	0.8984674329501916	0.9801462904911181
Isoniazid	r100000	ERR1034830	0.907088122605364	0.9874869655891554
Isoniazid	r100000	ERR1034868	0.8955938697318008	0.9821428571428571
Isoniazid	r100000	ERR1034869	0.907088122605364	0.9854318418314256
Isoniazid	r100000	ERR1034880	0.9118773946360154	0.98043254376931
Isoniazid	r100000	ERR1034924	0.814176245210728	0.9703196347031964
Isoniazid	r100000	ERR1034927	0.8984674329501916	0.9842602308499475
Isoniazid	r100000	ERR1034934	0.89272030651341	0.985200845665962
Isoniazid	r100000	ERR1034970	0.921455938697318	0.9806320081549439
Isoniazid	r100000	ERR1034971	0.7078544061302682	0.9723684210526315
Isoniazid	r100000	ERR1034987	0.8467432950191571	0.9921436588103255
Isoniazid	r100000	ERR1035005	0.9099616858237548	0.9834368530020704
Isoniazid	r100000	ERR1035028	0.9090038314176245	0.9864864864864865
Isoniazid	r100000	ERR1035043	0.9185823754789272	0.9815762538382804
Isoniazid	r100000	ERR1035071	0.907088122605364	0.9854318418314256
Isoniazid	r100000	ERR1035079	0.9051724137931034	0.987460815047022
Isoniazid	r100000	ERR1035089	0.7921455938697318	0.9706572769953051
Isoniazid	r100000	ERR1035119	0.4942528735632184	0.9717514124293786
Isoniazid	r100000	ERR1035137	0.9185823754789272	0.9805725971370143
Isoniazid	r100000	ERR1035152	0.8544061302681992	0.9900110987791343
Isoniazid	r100000	ERR1035171	0.8275862068965517	0.9707865168539326
Isoniazid	r100000	ERR1035177	0.6877394636015326	0.9702702702702702
Isoniazid	r100000	ERR1035237	0.8908045977011494	0.9851694915254238
Isoniazid	r100000	ERR1035259	0.9147509578544061	0.975485188968335
Isoniazid	r100000	ERR1035315	0.8515325670498084	0.9921875
Isoniazid	r100000	ERR1035316	0.9166666666666666	0.9775280898876404
Isoniazid	r100000	ERR1035350	0.7126436781609196	0.970013037809648
Isoniazid	r100000	ERR1036286	0.9003831417624522	0.9853249475890985
Isoniazid	r100000	ERR1036289	0.9204980842911877	0.9786150712830958
Isoniazid	r100000	ERR1036296	0.774904214559387	0.9700239808153477
Isoniazid	r100000	ERR124641	0.921455938697318	0.9806320081549439
Isoniazid	r100000	ERR124650	0.8477011494252874	0.9866220735785953
Isoniazid	r100000	ERR126630	0.907088122605364	0.9854318418314256
Isoniazid	r100000	ERR126633	0.9243295019157088	0.9787018255578094
Isoniazid	r100000	ERR161028	0.7835249042145593	0.970344009489917
Isoniazid	r100000	ERR161030	0.8936781609195402	0.9821052631578947
Isoniazid	r100000	ERR161096	0.8936781609195402	0.9800420168067226
Isoniazid	r100000	ERR161105	0.8045977011494253	0.9710982658959537
Isoniazid	r100000	ERR161127	0.9090038314176245	0.9864864864864865
Isoniazid	r100000	ERR161129	0.9224137931034483	0.9776649746192894
Isoniazid	r100000	ERR161138	0.9157088122605364	0.9795081967213115
Isoniazid	r100000	ERR161156	0.7950191570881227	0.9707602339181286
Isoniazid	r100000	ERR161163	0.907088122605364	0.9854318418314256
Isoniazid	r100000	ERR161164	0.9195402298850575	0.9805924412665986
Isoniazid	r100000	ERR161180	0.9032567049808429	0.9864016736401674
Isoniazid	r100000	ERR161190	0.9090038314176245	0.9854620976116303
Isoniazid	r100000	ERR163940	0.8697318007662835	0.9858849077090119
Isoniazid	r100000	ERR163958	0.8946360153256705	0.9831578947368421
Isoniazid	r100000	ERR164002	0.75	0.9702602230483272
Isoniazid	r100000	ERR164015	0.8955938697318008	0.9811122770199371
Isoniazid	r100000	ERR176459	0.8074712643678161	0.9700805523590333
Isoniazid	r100000	ERR176463	0.8898467432950191	0.9809926082365364
Isoniazid	r100000	ERR176485	0.8553639846743295	0.9911209766925638
Isoniazid	r100000	ERR176506	0.9204980842911877	0.9796126401630989
Isoniazid	r100000	ERR176524	0.8553639846743295	0.9911209766925638
Isoniazid	r100000	ERR176533	0.7308429118773946	0.9707379134860051
Isoniazid	r100000	ERR176567	0.9224137931034483	0.9806517311608961
Isoniazid	r100000	ERR176582	0.8591954022988506	0.9911602209944751
Isoniazid	r100000	ERR176585	0.9233716475095786	0.9816700610997964
Isoniazid	r100000	ERR176590	0.921455938697318	0.9796334012219959
Isoniazid	r100000	ERR176605	0.8256704980842912	0.9707207207207207
Isoniazid	r100000	ERR176607	0.9099616858237548	0.9854771784232366
Isoniazid	r100000	ERR176624	0.8908045977011494	0.9841269841269841
Isoniazid	r100000	ERR176635	0.9051724137931034	0.984375
Isoniazid	r100000	ERR176659	0.9003831417624522	0.9822361546499477
Isoniazid	r100000	ERR176666	0.8984674329501916	0.9811715481171548
Isoniazid	r100000	ERR176685	0.8936781609195402	0.9831401475237092
Isoniazid	r100000	ERR176692	0.8055555555555556	0.9700115340253749
Isoniazid	r100000	ERR176701	0.9224137931034483	0.9806517311608961
Isoniazid	r100000	ERR176736	0.828544061302682	0.9708193041526375
Isoniazid	r100000	ERR176752	0.8908045977011494	0.9820485744456178
Isoniazid	r100000	ERR176789	0.9233716475095786	0.9806714140386572
Isoniazid	r100000	ERR176804	0.89272030651341	0.982086406743941
Isoniazid	r100000	ERR176825	0.8189655172413793	0.9704880817253121
Isoniazid	r100000	ERR181674	0.9099616858237548	0.9854771784232366
Isoniazid	r100000	ERR181682	0.9099616858237548	0.9865005192107996
Isoniazid	r100000	ERR181773	0.7902298850574713	0.9705882352941176
Isoniazid	r100000	ERR181777	0.8984674329501916	0.9832285115303984
Isoniazid	r100000	ERR181786	0.9185823754789272	0.9775739041794088
Isoniazid	r100000	ERR181795	0.9185823754789272	0.9805725971370143
Isoniazid	r100000	ERR181808	0.9195402298850575	0.9775967413441955
Isoniazid	r100000	ERR181821	0.7739463601532567	0.9746682750301568
Isoniazid	r100000	ERR181828	0.8936781609195402	0.9810725552050473
Isoniazid	r100000	ERR181863	0.8994252873563219	0.9822175732217573
Isoniazid	r100000	ERR181868	0.8984674329501916	0.9832285115303984
Isoniazid	r100000	ERR181874	0.7758620689655172	0.9700598802395209
Isoniazid	r100000	ERR181876	0.7873563218390804	0.9739336492890995
Isoniazid	r100000	ERR181879	0.9042145593869731	0.9874476987447699
Isoniazid	r100000	ERR181942	0.9118773946360154	0.9834710743801653
Isoniazid	r100000	ERR181951	0.9080459770114943	0.983402489626556
Isoniazid	r100000	ERR181985	0.9252873563218391	0.9797160243407708
Isoniazid	r100000	ERR181989	0.9080459770114943	0.9854469854469855
Isoniazid	r100000	ERR182016	0.8975095785440613	0.9832109129066107
Isoniazid	r100000	ERR182021	0.921455938697318	0.9816326530612245
Isoniazid	r100000	ERR182039	0.9204980842911877	0.9786150712830958
Isoniazid	r100000	ERR182045	0.6867816091954023	0.9741847826086957
Isoniazid	r100000	ERR182049	0.9252873563218391	0.9797160243407708
Isoniazid	r100000	ERR182050	0.9233716475095786	0.9786802030456853
Isoniazid	r100000	ERR1873438	0.9032567049808429	0.9822916666666667
Isoniazid	r100000	ERR1873447	0.8994252873563219	0.9863445378151261
Isoniazid	r100000	ERR1873454	0.8984674329501916	0.9811715481171548
Isoniazid	r100000	ERR1873468	0.907088122605364	0.9783057851239669
Isoniazid	r100000	ERR1873486	0.8869731800766284	0.9798941798941799
Isoniazid	r100000	ERR1873493	0.9157088122605364	0.9795081967213115
Isoniazid	r100000	ERR1873526	0.9090038314176245	0.9824016563146998
Isoniazid	r100000	ERR1873565	0.8850574712643678	0.9850746268656716
Isoniazid	r100000	ERR190336	0.8103448275862069	0.9701834862385321
Isoniazid	r100000	ERR190346	0.9090038314176245	0.9854620976116303
Isoniazid	r100000	ERR190348	0.9090038314176245	0.9844398340248963
Isoniazid	r100000	ERR190352	0.7854406130268199	0.9704142011834319
Isoniazid	r100000	ERR190382	0.9147509578544061	0.9825102880658436
Isoniazid	r100000	ERR190389	0.8994252873563219	0.9832460732984293
Isoniazid	r100000	ERR190397	0.9224137931034483	0.9776649746192894
Isoniazid	r100000	ERR190408	0.7318007662835249	0.9720101781170484
Isoniazid	r100000	ERR2041936	0.8515325670498084	0.9855875831485588
Isoniazid	r100000	ERR212004	0.8170498084291188	0.9704209328782708
Isoniazid	r100000	ERR212031	0.867816091954023	0.9890829694323144
Isoniazid	r100000	ERR212032	0.8975095785440613	0.9791013584117032
Isoniazid	r100000	ERR212050	0.8582375478927203	0.9933481152993349
Isoniazid	r100000	ERR212066	0.9022988505747126	0.9853556485355649
Isoniazid	r100000	ERR212089	0.9176245210727969	0.9815573770491803
Isoniazid	r100000	ERR212104	0.6216475095785441	0.9701046337817638
Isoniazid	r100000	ERR212115	0.921455938697318	0.9796334012219959
Isoniazid	r100000	ERR212161	0.9224137931034483	0.9796541200406917
Isoniazid	r100000	ERR2124097	0.89272030651341	0.9800210304942166
Isoniazid	r100000	ERR2124104	0.85727969348659	0.9933407325194229
Isoniazid	r100000	ERR2145490	0.7097701149425287	0.9801587301587301
Isoniazid	r100000	ERR2145504	0.9233716475095786	0.9766970618034447
Isoniazid	r100000	ERR216980	0.9003831417624522	0.9791666666666666
Isoniazid	r100000	ERR221531	0.9109195402298851	0.984472049689441
Isoniazid	r100000	ERR221547	0.7806513409961686	0.9702380952380952
Isoniazid	r100000	ERR221584	0.8946360153256705	0.9831578947368421
Isoniazid	r100000	ERR221596	0.789272030651341	0.9728453364817001
Isoniazid	r100000	ERR221609	0.8055555555555556	0.9711316397228638
